date,mounts,downlink_length
2017/11/21 10:42,28,3589
2017/11/21 10:43,41,6255
2017/11/21 10:44,27,3996
2017/11/21 10:45,22,2589
2017/11/21 10:46,15,3331
2017/11/21 10:47,13,2286
2017/11/21 10:48,18,2241
2017/11/21 10:49,10,1548
2017/11/21 10:50,44000,94256
2017/11/21 10:51,7,12731
2017/11/21 10:52,45222,93147
2017/11/21 10:53,46422,6008
2017/11/21 10:54,52,4767
2017/11/21 10:55,68440,12170
2017/11/21 10:56,54983,119736
2017/11/21 10:57,25725,50068
2017/11/21 10:58,28216,79514
2017/11/21 10:59,95330,114908
2017/11/21 11:00,114875,153762
2017/11/21 11:01,34324,85630
2017/11/21 11:02,119750,223530
2017/11/21 11:03,145427,185825
2017/11/21 11:04,138094,184920
2017/11/21 11:05,118561,244893
2017/11/21 11:06,162521,191368
2017/11/21 11:07,74641,100505
2017/11/21 11:08,173509,113162
2017/11/21 11:09,66140,101787
2017/11/21 11:10,208934,245894
2017/11/21 11:11,167435,269091
2017/11/21 11:12,133297,172090
2017/11/21 11:13,207764,150250
2017/11/21 11:14,183288,170581
2017/11/21 11:15,163735,211936
2017/11/21 11:16,125924,101449
2017/11/21 11:17,80844,141682
2017/11/21 11:18,246740,199002
2017/11/21 11:19,130824,144181
2017/11/21 11:20,124747,172685
2017/11/21 11:21,166321,222686
2017/11/21 11:22,267488,172954
2017/11/21 11:23,383482,160086
2017/11/21 11:24,186946,199535
2017/11/21 11:25,207786,303254
2017/11/21 11:26,119827,228498
2017/11/21 11:27,105235,206391
2017/11/21 11:28,249186,351758
2017/11/21 11:29,147982,194355
2017/11/21 11:30,82012,123327
2017/11/21 11:31,175971,252451
2017/11/21 11:32,142995,154445
2017/11/21 11:33,119816,160236
2017/11/21 11:34,222327,138398
2017/11/21 11:35,266281,359893
2017/11/21 11:36,199192,190735
2017/11/21 11:37,50249,111054
2017/11/21 11:38,168627,285318
2017/11/21 11:39,153992,165953
2017/11/21 11:40,190601,248402
2017/11/21 11:41,158882,129308
2017/11/21 11:42,80797,147882
2017/11/21 11:43,178418,212559
2017/11/21 11:44,134447,177371
2017/11/21 11:45,91791,140298
2017/11/21 11:46,183328,113650
2017/11/21 11:47,158869,201734
2017/11/21 11:48,139434,135396
2017/11/21 11:49,188204,263926
2017/11/21 11:50,189415,291669
2017/11/21 11:51,114983,70298
2017/11/21 11:52,172319,195312
2017/11/21 11:53,190616,268672
2017/11/21 11:54,30712,162820
2017/11/21 11:55,84461,243385
2017/11/21 11:56,139373,283569
2017/11/21 11:57,130871,191505
2017/11/21 11:58,80770,193566
2017/11/21 11:59,179643,180451
2017/11/21 12:00,108839,215116
2017/11/21 12:01,88078,64061
2017/11/21 12:02,150317,183578
2017/11/21 12:03,171120,113088
2017/11/21 12:04,27060,100295
2017/11/21 12:05,211426,147543
2017/11/21 12:06,218725,349516
2017/11/21 12:07,279725,183157
2017/11/21 12:08,240720,264417
2017/11/21 12:09,232126,220783
2017/11/21 12:10,204005,285378
2017/11/21 12:11,202810,155915
2017/11/21 12:12,329802,266470
2017/11/21 12:13,180866,234628
2017/11/21 12:14,169857,272747
2017/11/21 12:15,228483,243676
2017/11/21 12:16,196793,197236
2017/11/21 12:17,46596,68071
2017/11/21 12:18,299263,301570
2017/11/21 12:19,114927,203089
2017/11/21 12:20,85617,231422
2017/11/21 12:21,100322,243262
2017/11/21 12:22,161354,133093
2017/11/21 12:23,201640,189615
2017/11/21 12:24,139395,212308
2017/11/21 12:25,145515,98571
2017/11/21 12:26,144257,335624
2017/11/21 12:27,197982,111889
2017/11/21 12:28,130806,78625
2017/11/21 12:29,78334,96215
2017/11/21 12:30,62442,53481
2017/11/21 12:31,151,16526
2017/11/21 12:32,179,24858
2017/11/21 12:33,217,26906
2017/11/21 12:34,216,21850
2017/11/21 12:35,126,20567
2017/11/21 12:36,145,15292
2017/11/21 12:37,106,15648
2017/11/21 12:38,119,20519
2017/11/21 12:39,141,18580
2017/11/21 12:40,104,12345
2017/11/21 12:41,102,13445
2017/11/21 12:42,121,12092
2017/11/21 12:43,80,10839
2017/11/21 12:44,91,11436
2017/11/21 12:45,145,12651
2017/11/21 12:46,97,8101
2017/11/21 12:47,67,12797
2017/11/21 12:48,99,16666
2017/11/21 12:49,133,17541
2017/11/21 12:50,73,6803
2017/11/21 12:51,52,5661
2017/11/21 12:52,34,2695
2017/11/21 12:53,36,3239
2017/11/21 12:54,44,2714
2017/11/21 12:55,39,4220
2017/11/21 12:56,81,5603
2017/11/21 12:57,56,6695
2017/11/21 12:58,74,8629
2017/11/21 12:59,73,7414
2017/11/21 13:00,38,8155
2017/11/21 13:01,88,6985
2017/11/21 13:02,80,8257
2017/11/21 13:03,80,10041
2017/11/21 13:04,96,10156
2017/11/21 13:05,85,9517
2017/11/21 13:06,75,9140
2017/11/21 13:07,102,9809
2017/11/21 13:08,121,11835
2017/11/21 13:09,100,12643
2017/11/21 13:10,189,17605
2017/11/21 13:11,148,18643
2017/11/21 13:12,134,13928
2017/11/21 13:13,113,19892
2017/11/21 13:14,87,15905
2017/11/21 13:15,78,12288
2017/11/21 13:16,96,11547
2017/11/21 13:17,78,12792
2017/11/21 13:18,112,11935
2017/11/21 13:19,93,13639
2017/11/21 13:20,75,7440
2017/11/21 13:21,138,14116
2017/11/21 13:22,81,8282
2017/11/21 13:23,95,11953
2017/11/21 13:24,52,8746
2017/11/21 13:25,57,8197
2017/11/21 13:26,85,9533
2017/11/21 13:27,70,8887
2017/11/21 13:28,66,9791
2017/11/21 13:29,62,7692
2017/11/21 13:30,86,10677
2017/11/21 13:31,2460,5861
2017/11/21 13:32,7344,31240
2017/11/21 13:33,16,2798
2017/11/21 13:34,19,2098
2017/11/21 13:35,19,1795
2017/11/21 13:36,41522,63780
2017/11/21 13:37,17111,49192
2017/11/21 13:38,12228,21429
2017/11/21 13:39,100123,77226
2017/11/21 13:40,32977,9341
2017/11/21 13:41,86721,55437
2017/11/21 13:42,11031,36640
2017/11/21 13:43,47686,89501
2017/11/21 13:44,3693,60146
2017/11/21 13:45,25711,71854
2017/11/21 13:46,65975,43155
2017/11/21 13:47,80640,131040
2017/11/21 13:48,42792,79217
2017/11/21 13:49,144112,108430
2017/11/21 13:50,73358,65874
2017/11/21 13:51,138041,152041
2017/11/21 13:52,19628,11571
2017/11/21 13:53,108709,135206
2017/11/21 13:54,20863,63702
2017/11/21 13:55,48950,61661
2017/11/21 13:56,56253,38531
2017/11/21 13:57,89211,130017
2017/11/21 13:58,68513,158672
2017/11/21 13:59,122160,74515
2017/11/21 14:00,9885,60562
2017/11/21 14:01,75794,114585
2017/11/21 14:02,61148,23029
2017/11/21 14:03,14767,171007
2017/11/21 14:04,114815,45902
2017/11/21 14:05,134,81230
2017/11/21 14:06,83123,60082
2017/11/21 14:07,58686,64429
2017/11/21 14:08,88026,73087
2017/11/21 14:09,80735,134437
2017/11/21 14:10,57443,55273
2017/11/21 14:11,63645,24069
2017/11/21 14:12,106301,130803
2017/11/21 14:13,118518,170348
2017/11/21 14:14,110022,158393
2017/11/21 14:15,14741,25821
2017/11/21 14:16,92927,99905
2017/11/21 14:17,70950,148631
2017/11/21 14:18,86759,145678
2017/11/21 14:19,55068,87571
2017/11/21 14:20,103857,49909
2017/11/21 14:21,133175,165852
2017/11/21 14:22,96542,149722
2017/11/21 14:23,25740,125392
2017/11/21 14:24,98,80552
2017/11/21 14:25,7437,15083
2017/11/21 14:26,113632,48670
2017/11/21 14:27,31892,127822
2017/11/21 14:28,88026,91896
2017/11/21 14:29,18454,22323
2017/11/21 14:30,108768,91439
2017/11/21 14:31,97765,158494
2017/11/21 14:32,42849,123279
2017/11/21 14:33,117326,85031
2017/11/21 14:34,164901,111437
2017/11/21 14:35,55087,119644
2017/11/21 14:36,145374,43014
2017/11/21 14:37,46567,54579
2017/11/21 14:38,123421,189591
2017/11/21 14:39,127077,134220
2017/11/21 14:40,85573,82244
2017/11/21 14:41,125832,39763
2017/11/21 14:42,135596,41420
2017/11/21 14:43,79439,97970
2017/11/21 14:44,64786,139836
2017/11/21 14:45,140476,142064
2017/11/21 14:46,89263,207659
2017/11/21 14:47,97777,146188
2017/11/21 14:48,98978,78920
2017/11/21 14:49,79456,104589
2017/11/21 14:50,164909,79368
2017/11/21 14:51,37937,74121
2017/11/21 14:52,48920,50672
2017/11/21 14:53,144174,76062
2017/11/21 14:54,128274,178698
2017/11/21 14:55,55051,89758
2017/11/21 14:56,33109,29117
2017/11/21 14:57,35495,148823
2017/11/21 14:58,50152,53100
2017/11/21 14:59,67241,43555
2017/11/21 15:00,186880,135825
2017/11/21 15:01,88059,67374
2017/11/21 15:02,22164,20468
2017/11/21 15:03,59984,68148
2017/11/21 15:04,34311,134256
2017/11/21 15:05,76973,89568
2017/11/21 15:06,80669,172215
2017/11/21 15:07,109967,236195
2017/11/21 15:08,128284,173165
2017/11/21 15:09,59912,124411
2017/11/21 15:10,129509,106655
2017/11/21 15:11,25712,65747
2017/11/21 15:12,156361,73221
2017/11/21 15:13,105097,62940
2017/11/21 15:14,24517,100310
2017/11/21 15:15,141711,115063
2017/11/21 15:16,144176,97278
2017/11/21 15:17,81889,101088
2017/11/21 15:18,134372,104362
2017/11/21 15:19,174677,51227
2017/11/21 15:20,105132,51238
2017/11/21 15:21,80667,72034
2017/11/21 15:22,130676,53850
2017/11/21 15:23,174666,120055
2017/11/21 15:24,103874,62607
2017/11/21 15:25,65997,8768
2017/11/21 15:26,50169,11286
2017/11/21 15:27,86786,133399
2017/11/21 15:28,94082,127111
2017/11/21 15:29,59885,77643
2017/11/21 15:30,81879,90821
2017/11/21 15:31,146637,164387
2017/11/21 15:32,108803,63939
2017/11/21 15:33,66021,104177
2017/11/21 15:34,62341,64458
2017/11/21 15:35,191805,187838
2017/11/21 15:36,111219,121894
2017/11/21 15:37,79462,157304
2017/11/21 15:38,124652,99782
2017/11/21 15:39,27001,120043
2017/11/21 15:40,161256,112161
2017/11/21 15:41,92887,143976
2017/11/21 15:42,52609,114557
2017/11/21 15:43,63565,186396
2017/11/21 15:44,79447,106617
2017/11/21 15:45,75781,57803
2017/11/21 15:46,133165,152577
2017/11/21 15:47,151473,176914
2017/11/21 15:48,155135,178608
2017/11/21 15:49,85,111440
2017/11/21 15:50,23331,81652
2017/11/21 15:51,47735,126180
2017/11/21 15:52,66008,37066
2017/11/21 15:53,48959,71582
2017/11/21 15:54,18424,31492
2017/11/21 15:55,3745,68466
2017/11/21 15:56,62361,140548
2017/11/21 15:57,168548,175721
2017/11/21 15:58,182046,159462
2017/11/21 15:59,22060,103792
2017/11/21 16:00,20853,21214
2017/11/21 16:01,142911,59640
2017/11/21 16:02,47739,85368
2017/11/21 16:03,109,22288
2017/11/21 16:04,34263,59634
2017/11/21 16:05,147871,101543
2017/11/21 16:06,9828,72231
2017/11/21 16:07,51370,73048
2017/11/21 16:08,28182,72415
2017/11/21 16:09,94146,104691
2017/11/21 16:10,92914,92415
2017/11/21 16:11,52659,75749
2017/11/21 16:12,35545,34873
2017/11/21 16:13,106340,149017
2017/11/21 16:14,95345,136829
2017/11/21 16:15,26968,36272
2017/11/21 16:16,128318,147523
2017/11/21 16:17,81849,220698
2017/11/21 16:18,155142,24686
2017/11/21 16:19,19637,35849
2017/11/21 16:20,61151,53431
2017/11/21 16:21,85529,11853
2017/11/21 16:22,52578,221890
2017/11/21 16:23,36757,79536
2017/11/21 16:24,34275,148520
2017/11/21 16:25,62394,72900
2017/11/21 16:26,29400,34369
2017/11/21 16:27,117272,201513
2017/11/21 16:28,36706,125821
2017/11/21 16:29,13517,71982
2017/11/21 16:30,138033,143333
2017/11/21 16:31,40388,62948
2017/11/21 16:32,119710,91901
2017/11/21 16:33,51384,47740
2017/11/21 16:34,12357,20329
2017/11/21 16:35,37896,47218
2017/11/21 16:36,86,12334
2017/11/21 16:37,56224,106778
2017/11/21 16:38,84362,137631
2017/11/21 16:39,25737,47099
2017/11/21 16:40,55032,59802
2017/11/21 16:41,44070,112351
2017/11/21 16:42,167325,128599
2017/11/21 16:43,145333,144868
2017/11/21 16:44,142951,94699
2017/11/21 16:45,108698,97308
2017/11/21 16:46,66021,68647
2017/11/21 16:47,67198,70756
2017/11/21 16:48,68533,52950
2017/11/21 16:49,24553,46380
2017/11/21 16:50,96526,38145
2017/11/21 16:51,45208,38434
2017/11/21 16:52,73361,61845
2017/11/21 16:53,48938,87131
2017/11/21 16:54,59953,110906
2017/11/21 16:55,79,84909
2017/11/21 16:56,70911,134631
2017/11/21 16:57,84337,37646
2017/11/21 16:58,106324,44025
2017/11/21 16:59,162449,83132
2017/11/21 17:00,88009,105367
2017/11/21 17:01,96574,182260
2017/11/21 17:02,100222,83080
2017/11/21 17:03,186813,106287
2017/11/21 17:04,47747,52421
2017/11/21 17:05,62356,29085
2017/11/21 17:06,46477,50906
2017/11/21 17:07,117296,132424
2017/11/21 17:08,74563,74081
2017/11/21 17:09,130741,162482
2017/11/21 17:10,95367,150470
2017/11/21 17:11,94073,181373
2017/11/21 17:12,155,69013
2017/11/21 17:13,24544,144850
2017/11/21 17:14,63576,108245
2017/11/21 17:15,117327,104134
2017/11/21 17:16,99016,86958
2017/11/21 17:17,90447,113431
2017/11/21 17:18,18425,58684
2017/11/21 17:19,75798,34638
2017/11/21 17:20,158785,97646
2017/11/21 17:21,125838,80367
2017/11/21 17:22,147779,94358
2017/11/21 17:23,61153,71056
2017/11/21 17:24,78296,121359
2017/11/21 17:25,146612,154976
2017/11/21 17:26,206,42996
2017/11/21 17:27,88000,113808
2017/11/21 17:28,42869,75090
2017/11/21 17:29,102655,136581
2017/11/21 17:30,47707,104262
2017/11/21 17:31,81880,100109
2017/11/21 17:32,53792,82502
2017/11/21 17:33,106288,78452
2017/11/21 17:34,117270,147058
2017/11/21 17:35,30634,76463
2017/11/21 17:36,52604,76504
2017/11/21 17:37,68475,47053
2017/11/21 17:38,58721,95948
2017/11/21 17:39,84325,69123
2017/11/21 17:40,7471,102273
2017/11/21 17:41,157,20648
2017/11/21 17:42,85569,59627
2017/11/21 17:43,58703,118977
2017/11/21 17:44,13525,61986
2017/11/21 17:45,113632,98847
2017/11/21 17:46,11115,51828
2017/11/21 17:47,55032,100498
2017/11/21 17:48,36749,79802
2017/11/21 17:49,106308,69416
2017/11/21 17:50,156353,120395
2017/11/21 17:51,107527,196230
2017/11/21 17:52,7430,40182
2017/11/21 17:53,29436,39600
2017/11/21 17:54,106330,103834
2017/11/21 17:55,67260,62439
2017/11/21 17:56,80682,151908
2017/11/21 17:57,98989,65979
2017/11/21 17:58,41630,70771
2017/11/21 17:59,178353,140452
2017/11/21 18:00,63608,98887
2017/11/21 18:01,100195,72581
2017/11/21 18:02,22069,78934
2017/11/21 18:03,45265,106590
2017/11/21 18:04,41644,70935
2017/11/21 18:05,86759,51661
2017/11/21 18:06,68470,24171
2017/11/21 18:07,118494,131431
2017/11/21 18:08,25731,15685
2017/11/21 18:09,73370,27753
2017/11/21 18:10,17225,30232
2017/11/21 18:11,66032,84899
2017/11/21 18:12,74534,58655
2017/11/21 18:13,90411,121331
2017/11/21 18:14,53772,64609
2017/11/21 18:15,53791,105393
2017/11/21 18:16,40374,31494
2017/11/21 18:17,129461,171025
2017/11/21 18:18,55022,54935
2017/11/21 18:19,91654,172627
2017/11/21 18:20,105115,104865
2017/11/21 18:21,120935,125852
2017/11/21 18:22,117304,116259
2017/11/21 18:23,24549,25884
2017/11/21 18:24,41600,84390
2017/11/21 18:25,53784,51230
2017/11/21 18:26,76975,96890
2017/11/21 18:27,169787,85812
2017/11/21 18:28,98935,106645
2017/11/21 18:29,65974,49168
2017/11/21 18:30,75786,170956
2017/11/21 18:31,107537,142759
2017/11/21 18:32,48943,95534
2017/11/21 18:33,70940,77215
2017/11/21 18:34,76969,57619
2017/11/21 18:35,52567,66962
2017/11/21 18:36,65,9952
2017/11/21 18:37,141710,84826
2017/11/21 18:38,79438,141246
2017/11/21 18:39,41633,157427
2017/11/21 18:40,48910,7746
2017/11/21 18:41,30612,35322
2017/11/21 18:42,92837,151907
2017/11/21 18:43,80641,35016
2017/11/21 18:44,24485,34529
2017/11/21 18:45,90393,86264
2017/11/21 18:46,36715,80552
2017/11/21 18:47,65957,48942
2017/11/21 18:48,84283,94723
2017/11/21 18:49,4972,8243
2017/11/21 18:50,17123,22625
2017/11/21 18:51,119672,60789
2017/11/21 18:52,22011,54950
2017/11/21 18:53,63532,73205
2017/11/21 18:54,113606,51846
2017/11/21 18:55,26961,107491
2017/11/21 18:56,47700,66040
2017/11/21 18:57,57461,74343
2017/11/21 18:58,94039,26438
2017/11/21 18:59,26941,102166
2017/11/21 19:00,76984,9955
2017/11/21 19:01,94,10195
2017/11/21 19:02,40397,111150
2017/11/21 19:03,20841,9541
2017/11/21 19:04,83084,72811
2017/11/21 19:05,19580,40674
2017/11/21 19:06,12250,13614
2017/11/21 19:07,17144,48207
2017/11/21 19:08,83062,65438
2017/11/21 19:09,29391,33835
2017/11/21 19:10,58653,13770
2017/11/21 19:11,75,10933
2017/11/21 19:12,40352,31934
2017/11/21 19:13,29370,90385
2017/11/21 19:14,75730,55935
2017/11/21 19:15,11034,3780
2017/11/21 19:16,44017,79867
2017/11/21 19:17,36701,73176
2017/11/21 19:18,56262,121831
2017/11/21 19:19,51333,61648
2017/11/21 19:20,11051,53625
2017/11/21 19:21,73294,81515
2017/11/21 19:22,46410,94930
2017/11/21 19:23,69650,53867
2017/11/21 19:24,55002,71869
2017/11/21 19:25,59850,63134
2017/11/21 19:26,28157,59756
2017/11/21 19:27,54987,24230
2017/11/21 19:28,40360,9758
2017/11/21 19:29,57,6255
2017/11/21 19:30,7376,30738
2017/11/21 19:31,45211,70213
2017/11/21 19:32,44,8131
2017/11/21 19:33,29337,13824
2017/11/21 19:34,42,7908
2017/11/21 19:35,14686,5813
2017/11/21 19:36,63508,77291
2017/11/21 19:37,48,5946
2017/11/21 19:38,24453,5760
2017/11/21 19:39,22012,71881
2017/11/21 19:40,22005,17331
2017/11/21 19:41,15,16664
2017/11/21 19:42,40317,157690
2017/11/21 19:43,40342,5693
2017/11/21 19:44,17133,37183
2017/11/21 19:45,68386,56658
2017/11/21 19:46,61100,67038
2017/11/21 19:47,45,59225
2017/11/21 19:48,29322,4706
2017/11/21 19:49,59,8378
2017/11/21 19:50,43980,37654
2017/11/21 19:51,43,4363
2017/11/21 19:52,32998,6300
2017/11/21 19:53,83049,53339
2017/11/21 19:54,75713,102922
2017/11/21 19:55,8593,5196
2017/11/21 19:56,25678,100484
2017/11/21 19:57,46409,49245
2017/11/21 19:58,18376,156925
2017/11/21 19:59,9837,85921
2017/11/21 20:00,36666,3451
2017/11/21 20:01,114757,68611
2017/11/21 20:02,18318,20483
2017/11/21 20:03,22,9676
2017/11/21 20:04,69662,63160
2017/11/21 20:05,3714,52286
2017/11/21 20:06,31765,25983
2017/11/21 20:07,26,25690
2017/11/21 20:08,37886,4358
2017/11/21 20:09,14689,30414
2017/11/21 20:10,18361,12246
2017/11/21 20:11,61057,76642
2017/11/21 20:12,43979,43931
2017/11/21 20:13,25671,3041
2017/11/21 20:14,47,20000
2017/11/21 20:15,52520,71986
2017/11/21 20:16,15891,13627
2017/11/21 20:17,11044,5942
2017/11/21 20:18,58615,33612
2017/11/21 20:19,32979,23966
2017/11/21 20:20,23,2700
2017/11/21 20:21,12213,27391
2017/11/21 20:22,14,2540
2017/11/21 20:23,42758,979
2017/11/21 20:24,18,9669
2017/11/21 20:25,31772,28471
2017/11/21 20:26,101330,84262
2017/11/21 20:27,36,4289
2017/11/21 20:28,32976,1647
2017/11/21 20:29,31750,20529
2017/11/21 20:30,17119,21908
2017/11/21 20:31,29,5709
2017/11/21 20:32,19,34939
2017/11/21 20:33,13,4503
2017/11/21 20:34,13,466
2017/11/21 20:35,17127,22003
2017/11/21 20:36,12249,3391
2017/11/21 20:37,21,17271
2017/11/21 20:38,12250,24832
2017/11/21 20:39,27,3089
2017/11/21 20:40,31764,8422
2017/11/21 20:41,43964,42281
2017/11/21 20:42,6,3039
2017/11/21 20:43,25648,9056
2017/11/21 20:44,25649,31874
2017/11/21 20:45,4,1188
2017/11/21 20:46,14653,784
2017/11/21 20:47,29318,8143
2017/11/21 20:48,37875,16404
2017/11/21 20:49,12255,46337
2017/11/21 20:50,22,3463
2017/11/21 20:51,29307,1625
2017/11/21 20:52,54961,3080
2017/11/21 20:53,19541,56694
2017/11/21 20:54,12,909
2017/11/21 20:55,11,1837
2017/11/21 20:56,7338,28691
2017/11/21 20:57,17106,34359
2017/11/21 20:58,7340,23778
2017/11/21 20:59,4,34496
2017/11/21 21:00,1,13066
2017/11/21 21:01,7,1210
2017/11/21 21:02,1,83476
2017/11/21 21:03,51272,459
2017/11/21 21:04,12213,78
2017/11/21 21:05,29320,19417
2017/11/21 21:06,11,26134
2017/11/21 21:07,26868,2503
2017/11/21 21:08,32980,30844
2017/11/21 21:09,11,1447
2017/11/21 21:10,19,1477
2017/11/21 21:11,11001,1603
2017/11/21 21:12,25657,36541
2017/11/21 21:13,10,971
2017/11/21 21:14,4,1600
2017/11/21 21:15,21990,49459
2017/11/21 21:16,20,15140
2017/11/21 21:17,12,1170
2017/11/21 21:18,11,2617
2017/11/21 21:19,3676,15531
2017/11/21 21:20,36625,12448
2017/11/21 21:21,11,22962
2017/11/21 21:22,11,31983
2017/11/21 21:23,13,1363
2017/11/21 21:24,20,2310
2017/11/21 21:25,5,530
2017/11/21 21:26,12,675
2017/11/21 21:27,10,1848
2017/11/21 21:28,16,1483
2017/11/21 21:29,7333,15100
2017/11/21 21:30,4889,3151
2017/11/21 21:31,0,951
2017/11/21 21:32,4,1166
2017/11/21 21:33,6,2362
2017/11/21 21:34,7324,250
2017/11/21 21:35,7329,30096
2017/11/21 21:36,14656,68432
2017/11/21 21:37,5,44431
2017/11/21 21:38,6,1024
2017/11/21 21:40,22,20018
2017/11/21 21:41,12211,26102
2017/11/21 21:42,3,35
2017/11/21 21:43,28,1119
2017/11/21 21:44,10,2228
2017/11/21 21:45,0,385
2017/11/21 21:46,0,1168
2017/11/21 21:47,1,26
2017/11/21 21:49,7325,22079
2017/11/21 21:50,10989,17689
2017/11/21 21:51,1,278
2017/11/21 21:52,16,101
2017/11/21 21:53,7,798
2017/11/21 21:54,5,1211
2017/11/21 21:55,0,764
2017/11/21 21:56,0,734
2017/11/21 21:57,3,0
2017/11/21 22:00,0,62
2017/11/21 22:01,2441,1
2017/11/21 22:07,9766,50049
2017/11/21 22:18,0,0
2017/11/21 22:20,0,642
2017/11/21 22:21,1,594
2017/11/21 22:22,0,72
2017/11/21 22:24,1,385
2017/11/21 22:32,0,0
2017/11/21 22:42,26856,7325
2017/11/21 22:47,9,124
2017/11/21 22:48,0,0
2017/11/21 22:49,1,325
2017/11/21 22:50,0,135
2017/11/22 2:00,0,0
2017/11/22 3:00,0,0
2017/11/22 4:00,0,0
2017/11/22 7:05,1,17091
2017/11/22 7:12,0,0
2017/11/22 7:16,0,0
2017/11/22 7:21,0,29298
2017/11/22 7:27,0,29298
2017/11/22 7:28,0,1
2017/11/22 7:29,0,0
2017/11/22 7:30,14649,21973
2017/11/22 7:31,18310,0
2017/11/22 7:41,7325,41505
2017/11/22 7:42,9766,67137
2017/11/22 7:43,29297,0
2017/11/22 7:44,47608,1
2017/11/22 7:45,25635,0
2017/11/22 7:46,29297,0
2017/11/22 7:48,29297,41504
2017/11/22 7:49,29297,17090
2017/11/22 7:50,7324,7325
2017/11/22 7:53,0,0
2017/11/22 7:54,51268,1
2017/11/22 7:57,1,17091
2017/11/22 7:58,47608,0
2017/11/22 7:59,0,0
2017/11/22 8:01,2,43946
2017/11/22 8:02,14648,0
2017/11/22 8:04,0,0
2017/11/22 8:05,25635,7324
2017/11/22 8:06,1,23193
2017/11/22 8:07,3662,3663
2017/11/22 8:08,36621,0
2017/11/22 8:09,63479,32963
2017/11/22 8:12,10986,14648
2017/11/22 8:13,45168,2
2017/11/22 8:14,41504,1
2017/11/22 8:16,95216,18314
2017/11/22 8:17,0,19532
2017/11/22 8:18,9767,43948
2017/11/22 8:19,29297,2
2017/11/22 8:20,34182,113527
2017/11/22 8:21,80570,133058
2017/11/22 8:22,21973,10986
2017/11/22 8:23,0,0
2017/11/22 8:24,29296,34183
2017/11/22 8:25,15871,32959
2017/11/22 8:26,91552,51271
2017/11/22 8:27,42724,31740
2017/11/22 8:28,0,34181
2017/11/22 8:29,43948,92775
2017/11/22 8:30,21972,58595
2017/11/22 8:31,43946,47608
2017/11/22 8:32,1,3662
2017/11/22 8:33,65919,70803
2017/11/22 8:34,43945,21973
2017/11/22 8:35,14648,18312
2017/11/22 8:36,24414,52491
2017/11/22 8:37,59819,80569
2017/11/22 8:38,115969,30518
2017/11/22 8:39,41504,50051
2017/11/22 8:40,56155,59815
2017/11/22 8:41,37843,36623
2017/11/22 8:42,21973,54934
2017/11/22 8:43,51271,70802
2017/11/22 8:44,19532,30519
2017/11/22 8:45,155032,126954
2017/11/22 8:46,20752,25635
2017/11/22 8:47,54932,2442
2017/11/22 8:48,70802,84231
2017/11/22 8:49,144046,177010
2017/11/22 8:50,40284,25634
2017/11/22 8:51,21975,65921
2017/11/22 8:52,73245,14649
